Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:00:29,2023-03-07 12:01:26,57.633s,FAILED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:00:29,2023-03-07 12:00:29,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:00:29,2023-03-07 12:00:29,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:00:29,2023-03-07 12:00:30,1.710s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:00:30,2023-03-07 12:00:31,0.135s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:00:31,2023-03-07 12:00:45,14.392s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:00:45,2023-03-07 12:00:46,0.730s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:00:46,2023-03-07 12:00:52,6.589s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:00:52,2023-03-07 12:00:53,0.380s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:00:53,2023-03-07 12:01:26,33.659s,FAILED
Start tear down : teardownIfFailed,Chrome 110.0.0.0,,,2023-03-07 12:01:26,2023-03-07 12:01:26,0.024s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:01:26,2023-03-07 12:06:27,5m - 0.583s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:01:26,2023-03-07 12:01:26,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:01:26,2023-03-07 12:01:26,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:01:26,2023-03-07 12:01:28,1.708s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:01:28,2023-03-07 12:01:28,0.136s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:01:28,2023-03-07 12:01:45,16.427s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:01:45,2023-03-07 12:01:45,0.771s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:01:45,2023-03-07 12:01:52,6.578s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:01:52,2023-03-07 12:01:52,0.374s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:01:52,2023-03-07 12:03:12,1m - 19.796s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:03:12,2023-03-07 12:03:23,10.404s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:03:23,2023-03-07 12:03:43,20.496s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:03:43,2023-03-07 12:04:37,54.016s,PASSED
shopify.store.clickPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:04:37,2023-03-07 12:05:38,1m - 0.890s,PASSED
shopify.store.confirmPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:05:38,2023-03-07 12:05:48,10.439s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:05:48,2023-03-07 12:06:08,19.299s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 110.0.0.0,,,2023-03-07 12:06:08,2023-03-07 12:06:08,0.550s,PASSED
"shopify.store_setting.changeStorePassword(store_name, ""1"")",Chrome 110.0.0.0,,,2023-03-07 12:06:08,2023-03-07 12:06:27,18.667s,PASSED
Start tear down : teardownIfPassed,Chrome 110.0.0.0,,,2023-03-07 12:06:27,2023-03-07 12:06:27,0.023s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:06:27,2023-03-07 12:07:25,57.758s,FAILED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:06:27,2023-03-07 12:06:27,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:06:27,2023-03-07 12:06:27,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:06:27,2023-03-07 12:06:29,1.752s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:06:29,2023-03-07 12:06:29,0.139s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:06:29,2023-03-07 12:06:44,14.739s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:06:44,2023-03-07 12:06:44,0.774s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:06:44,2023-03-07 12:06:51,6.558s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:06:51,2023-03-07 12:06:51,0.357s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:06:51,2023-03-07 12:07:25,33.396s,FAILED
Start tear down : teardownIfFailed,Chrome 110.0.0.0,,,2023-03-07 12:07:25,2023-03-07 12:07:25,0.023s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:07:25,2023-03-07 12:12:31,5m - 5.832s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:07:25,2023-03-07 12:07:25,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:07:25,2023-03-07 12:07:25,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:07:25,2023-03-07 12:07:27,1.718s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:07:27,2023-03-07 12:07:27,0.134s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:07:27,2023-03-07 12:07:40,13.721s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:07:40,2023-03-07 12:07:41,0.815s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:07:41,2023-03-07 12:07:48,6.551s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:07:48,2023-03-07 12:07:48,0.359s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:07:48,2023-03-07 12:09:10,1m - 21.871s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:09:10,2023-03-07 12:09:20,10.397s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:09:20,2023-03-07 12:09:41,20.500s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:09:41,2023-03-07 12:10:42,1m - 0.895s,PASSED
shopify.store.clickPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:10:42,2023-03-07 12:11:43,1m - 0.918s,PASSED
shopify.store.confirmPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:11:43,2023-03-07 12:11:53,10.473s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:11:53,2023-03-07 12:12:12,18.490s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 110.0.0.0,,,2023-03-07 12:12:12,2023-03-07 12:12:12,0.467s,PASSED
"shopify.store_setting.changeStorePassword(store_name, ""1"")",Chrome 110.0.0.0,,,2023-03-07 12:12:12,2023-03-07 12:12:31,18.485s,PASSED
Start tear down : teardownIfPassed,Chrome 110.0.0.0,,,2023-03-07 12:12:31,2023-03-07 12:12:31,0.031s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:12:31,2023-03-07 12:13:29,57.842s,FAILED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:12:31,2023-03-07 12:12:31,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:12:31,2023-03-07 12:12:31,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:12:31,2023-03-07 12:12:32,1.752s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:12:32,2023-03-07 12:12:33,0.131s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:12:33,2023-03-07 12:12:47,14.800s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:12:47,2023-03-07 12:12:48,0.734s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:12:48,2023-03-07 12:12:55,6.519s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:12:55,2023-03-07 12:12:55,0.366s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:12:55,2023-03-07 12:13:29,33.491s,FAILED
Start tear down : teardownIfFailed,Chrome 110.0.0.0,,,2023-03-07 12:13:29,2023-03-07 12:13:29,0.026s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:13:29,2023-03-07 12:18:29,4m - 59.911s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:13:29,2023-03-07 12:13:29,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:13:29,2023-03-07 12:13:29,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:13:29,2023-03-07 12:13:30,1.695s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:13:30,2023-03-07 12:13:30,0.132s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:13:30,2023-03-07 12:13:45,14.367s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:13:45,2023-03-07 12:13:46,0.698s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:13:46,2023-03-07 12:13:52,6.510s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:13:52,2023-03-07 12:13:52,0.367s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:13:52,2023-03-07 12:15:15,1m - 22.818s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:15:15,2023-03-07 12:15:26,10.415s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:15:26,2023-03-07 12:15:46,20.485s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:15:46,2023-03-07 12:16:41,54.482s,PASSED
shopify.store.clickPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:16:41,2023-03-07 12:17:42,1m - 0.955s,PASSED
shopify.store.confirmPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:17:42,2023-03-07 12:17:52,10.473s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:17:52,2023-03-07 12:18:10,17.714s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 110.0.0.0,,,2023-03-07 12:18:10,2023-03-07 12:18:10,0.471s,PASSED
"shopify.store_setting.changeStorePassword(store_name, ""1"")",Chrome 110.0.0.0,,,2023-03-07 12:18:10,2023-03-07 12:18:29,18.299s,PASSED
Start tear down : teardownIfPassed,Chrome 110.0.0.0,,,2023-03-07 12:18:29,2023-03-07 12:18:29,0.023s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:18:29,2023-03-07 12:19:26,57.163s,FAILED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:18:29,2023-03-07 12:18:29,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:18:29,2023-03-07 12:18:29,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:18:29,2023-03-07 12:18:30,1.715s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:18:30,2023-03-07 12:18:30,0.139s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:18:30,2023-03-07 12:18:44,14.036s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:18:44,2023-03-07 12:18:45,0.772s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:18:45,2023-03-07 12:18:52,6.562s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:18:52,2023-03-07 12:18:52,0.351s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:18:52,2023-03-07 12:19:26,33.567s,FAILED
Start tear down : teardownIfFailed,Chrome 110.0.0.0,,,2023-03-07 12:19:26,2023-03-07 12:19:26,0.011s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:19:26,2023-03-07 12:24:26,5m - 0.036s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:19:26,2023-03-07 12:19:26,0.005s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:19:26,2023-03-07 12:19:26,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:19:26,2023-03-07 12:19:28,1.739s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:19:28,2023-03-07 12:19:28,0.138s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:19:28,2023-03-07 12:19:43,15.246s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:19:43,2023-03-07 12:19:44,0.781s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:19:44,2023-03-07 12:19:51,7.008s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:19:51,2023-03-07 12:19:51,0.373s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:19:51,2023-03-07 12:21:13,1m - 22.234s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:21:13,2023-03-07 12:21:24,10.413s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:21:24,2023-03-07 12:21:44,20.484s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:21:44,2023-03-07 12:22:36,52.253s,PASSED
shopify.store.clickPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:22:36,2023-03-07 12:23:37,1m - 0.957s,PASSED
shopify.store.confirmPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:23:37,2023-03-07 12:23:48,10.497s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:23:48,2023-03-07 12:24:06,18.172s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 110.0.0.0,,,2023-03-07 12:24:06,2023-03-07 12:24:07,0.541s,PASSED
"shopify.store_setting.changeStorePassword(store_name, ""1"")",Chrome 110.0.0.0,,,2023-03-07 12:24:07,2023-03-07 12:24:26,19.156s,PASSED
Start tear down : teardownIfPassed,Chrome 110.0.0.0,,,2023-03-07 12:24:26,2023-03-07 12:24:26,0.022s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:24:26,2023-03-07 12:28:55,4m - 28.797s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:24:26,2023-03-07 12:24:26,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:24:26,2023-03-07 12:24:26,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:24:26,2023-03-07 12:24:28,1.754s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:24:28,2023-03-07 12:24:28,0.140s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:24:28,2023-03-07 12:24:41,13.514s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:24:41,2023-03-07 12:24:42,0.771s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:24:42,2023-03-07 12:24:49,6.568s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:24:49,2023-03-07 12:24:49,0.357s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:24:49,2023-03-07 12:26:11,1m - 21.729s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:26:11,2023-03-07 12:26:21,10.411s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:26:21,2023-03-07 12:26:42,20.485s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:26:42,2023-03-07 12:27:06,24.669s,PASSED
shopify.store.clickPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:27:06,2023-03-07 12:28:07,1m - 0.912s,PASSED
shopify.store.confirmPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:28:07,2023-03-07 12:28:18,10.471s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:28:18,2023-03-07 12:28:35,17.833s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 110.0.0.0,,,2023-03-07 12:28:35,2023-03-07 12:28:36,0.581s,PASSED
"shopify.store_setting.changeStorePassword(store_name, ""1"")",Chrome 110.0.0.0,,,2023-03-07 12:28:36,2023-03-07 12:28:55,18.552s,PASSED
Start tear down : teardownIfPassed,Chrome 110.0.0.0,,,2023-03-07 12:28:55,2023-03-07 12:28:55,0.025s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:28:55,2023-03-07 12:32:00,3m - 5.146s,FAILED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:28:55,2023-03-07 12:28:55,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:28:55,2023-03-07 12:28:55,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:28:55,2023-03-07 12:28:56,1.725s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:28:56,2023-03-07 12:28:57,0.144s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:28:57,2023-03-07 12:29:12,15.093s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:29:12,2023-03-07 12:29:12,0.746s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:29:12,2023-03-07 12:29:19,6.575s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:29:19,2023-03-07 12:29:19,0.359s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:29:19,2023-03-07 12:30:39,1m - 19.806s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:30:39,2023-03-07 12:30:50,10.390s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:30:50,2023-03-07 12:31:10,20.470s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:31:10,2023-03-07 12:32:00,49.788s,FAILED
Start tear down : teardownIfFailed,Chrome 110.0.0.0,,,2023-03-07 12:32:00,2023-03-07 12:32:00,0.012s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:32:00,2023-03-07 12:37:04,5m - 4.276s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:32:00,2023-03-07 12:32:00,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:32:00,2023-03-07 12:32:00,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:32:00,2023-03-07 12:32:02,1.723s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:32:02,2023-03-07 12:32:02,0.143s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:32:02,2023-03-07 12:32:16,14.520s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:32:16,2023-03-07 12:32:17,0.759s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:32:17,2023-03-07 12:32:24,6.554s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:32:24,2023-03-07 12:32:24,0.383s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:32:24,2023-03-07 12:33:48,1m - 23.573s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:33:48,2023-03-07 12:33:58,10.404s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:33:58,2023-03-07 12:34:18,20.479s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:34:18,2023-03-07 12:35:14,55.922s,PASSED
shopify.store.clickPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:35:14,2023-03-07 12:36:15,1m - 0.947s,PASSED
shopify.store.confirmPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:36:15,2023-03-07 12:36:26,10.482s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:36:26,2023-03-07 12:36:45,19.237s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 110.0.0.0,,,2023-03-07 12:36:45,2023-03-07 12:36:46,0.589s,PASSED
"shopify.store_setting.changeStorePassword(store_name, ""1"")",Chrome 110.0.0.0,,,2023-03-07 12:36:46,2023-03-07 12:37:04,18.528s,PASSED
Start tear down : teardownIfPassed,Chrome 110.0.0.0,,,2023-03-07 12:37:04,2023-03-07 12:37:04,0.018s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:37:04,2023-03-07 12:42:05,5m - 0.641s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:37:04,2023-03-07 12:37:04,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:37:04,2023-03-07 12:37:04,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:37:04,2023-03-07 12:37:06,1.708s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:37:06,2023-03-07 12:37:06,0.138s,PASSED
"shopify.store.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 110.0.0.0,,,2023-03-07 12:37:06,2023-03-07 12:37:22,16.035s,PASSED
shopify.store.navigateToStoreDevelop(partner_id),Chrome 110.0.0.0,,,2023-03-07 12:37:22,2023-03-07 12:37:23,1.006s,PASSED
shopify.store.inputStoreName(store_name),Chrome 110.0.0.0,,,2023-03-07 12:37:23,2023-03-07 12:37:30,6.530s,PASSED
shopify.store.clickCreateStore(),Chrome 110.0.0.0,,,2023-03-07 12:37:30,2023-03-07 12:37:30,0.371s,PASSED
shopify.store.importProduct(product_file_local),Chrome 110.0.0.0,,,2023-03-07 12:37:30,2023-03-07 12:38:52,1m - 22.098s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 110.0.0.0,,,2023-03-07 12:38:52,2023-03-07 12:39:02,10.401s,PASSED
shopify.store.clickOnImportTheme(),Chrome 110.0.0.0,,,2023-03-07 12:39:02,2023-03-07 12:39:23,20.493s,PASSED
"shopify.store.innstallThemeShopifyViaUrl(theme_url, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:39:23,2023-03-07 12:40:16,52.992s,PASSED
shopify.store.clickPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:40:16,2023-03-07 12:41:17,1m - 0.952s,PASSED
shopify.store.confirmPublishTheme(),Chrome 110.0.0.0,,,2023-03-07 12:41:17,2023-03-07 12:41:27,10.437s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 110.0.0.0,,,2023-03-07 12:41:27,2023-03-07 12:41:45,18.090s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 110.0.0.0,,,2023-03-07 12:41:45,2023-03-07 12:41:46,0.586s,PASSED
"shopify.store_setting.changeStorePassword(store_name, ""1"")",Chrome 110.0.0.0,,,2023-03-07 12:41:46,2023-03-07 12:42:05,18.759s,PASSED
Start tear down : teardownIfPassed,Chrome 110.0.0.0,,,2023-03-07 12:42:05,2023-03-07 12:42:05,0.015s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 110.0.0.0,,,2023-03-07 12:42:05,2023-03-07 12:46:39,4m - 34.166s,PASSED
Start listener action : skipStatus,Chrome 110.0.0.0,,,2023-03-07 12:42:05,2023-03-07 12:42:05,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 110.0.0.0,,,2023-03-07 12:42:05,2023-03-07 12:42:05,0.000s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-07 12:42:05,2023-03-07 12:42:07,1.774s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-07 12:42:07,2023-03-07 12:42:07,0.137s,PASSED
