Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"alireview.install.inputRawDomain(store_name, host)",Chrome 109.0.0.0,,,2023-02-20 14:26:01,2023-02-20 14:26:24,23.658s,PASSED
alireview.install.installStep1(),Chrome 109.0.0.0,,,2023-02-20 14:26:24,2023-02-20 14:26:28,3.675s,PASSED
shopify.store.clickOnShopifyUserCard(),Chrome 109.0.0.0,,,2023-02-20 14:26:28,2023-02-20 14:26:41,13.307s,PASSED
alireview.install.onboardingSelectColor(color),Chrome 109.0.0.0,,,2023-02-20 14:26:41,2023-02-20 14:26:48,6.808s,PASSED
alireview.install.onboardingSelectStyle(layout_type),Chrome 109.0.0.0,,,2023-02-20 14:26:48,2023-02-20 14:26:49,0.748s,PASSED
alireview.install.onboardingNext(),Chrome 109.0.0.0,,,2023-02-20 14:26:49,2023-02-20 14:26:49,0.095s,PASSED
alireview.install.clickGetStartOnboarding(),Chrome 109.0.0.0,,,2023-02-20 14:26:49,2023-02-20 14:26:49,0.089s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-20 14:26:49,2023-02-20 14:26:49,0.019s,PASSED
,,,,,,,
Test Cases/Alireview/Install new store free,Chrome 109.0.0.0,,,2023-02-20 14:26:49,2023-02-20 14:28:17,1m - 27.531s,FAILED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-20 14:26:49,2023-02-20 14:26:49,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-20 14:26:49,2023-02-20 14:26:51,1.716s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-20 14:26:51,2023-02-20 14:26:51,0.148s,PASSED
"shopify.store.loginToStoreAdmin(partner_email, partner_password, store_name)",Chrome 109.0.0.0,,,2023-02-20 14:26:51,2023-02-20 14:27:20,28.761s,PASSED
"alireview.install.inputRawDomain(store_name, host)",Chrome 109.0.0.0,,,2023-02-20 14:27:20,2023-02-20 14:27:39,19.099s,PASSED
alireview.install.installStep1(),Chrome 109.0.0.0,,,2023-02-20 14:27:39,2023-02-20 14:27:42,3.225s,PASSED
shopify.store.clickOnShopifyUserCard(),Chrome 109.0.0.0,,,2023-02-20 14:27:42,2023-02-20 14:28:15,32.540s,FAILED
alireview.install.onboardingSelectColor(color),Chrome 109.0.0.0,,,2023-02-20 14:28:15,2023-02-20 14:28:15,0.646s,PASSED
alireview.install.onboardingSelectStyle(layout_type),Chrome 109.0.0.0,,,2023-02-20 14:28:15,2023-02-20 14:28:15,0.102s,PASSED
alireview.install.onboardingNext(),Chrome 109.0.0.0,,,2023-02-20 14:28:15,2023-02-20 14:28:16,0.106s,PASSED
alireview.install.clickGetStartOnboarding(),Chrome 109.0.0.0,,,2023-02-20 14:28:16,2023-02-20 14:28:17,1.138s,PASSED
Start tear down : teardownIfFailed,Chrome 109.0.0.0,,,2023-02-20 14:28:17,2023-02-20 14:28:17,0.034s,PASSED
